date,median_house,gold_price,dow_open,gdp,fed_rate,13_wk,5_yr,10_yr,30_yr,unemployment,gas_price,earnings_chg,cpi,inflation,cars_sold,housing_starts,recession
Jun-84,80500.00,378.314,1170.80,8.00,10.53,9.80,13.46,13.63,13.58,7.20,1.21,381.00,103.7,0.29,14.67,1843.00,N
Jul-84,80700.00,347.598,1106.30,6.90,10.85,9.74,13.73,13.87,13.64,7.50,1.20,310.00,104.1,0.39,14.76,1732.00,N
Aug-84,82000.00,347.677,1132.40,6.90,12.04,10.43,12.74,12.81,12.78,7.50,1.18,243.00,104.5,0.38,14.28,1586.00,N
Sep-84,81300.00,340.945,1115.30,6.90,11.64,10.67,12.85,12.88,12.57,7.30,1.19,312.00,105,0.48,13.96,1698.00,N
Oct-84,80100.00,340.217,1222.40,5.60,11.38,10.23,12.51,12.54,12.35,7.40,1.20,285.00,105.3,0.29,14.64,1590.00,N
Nov-84,82500.00,341.286,1206.70,5.60,10.26,9.01,11.45,11.66,11.53,7.20,1.19,353.00,105.3,0.00,14.77,1689.00,N
Dec-84,78300.00,319.622,1207.40,5.60,8.92,8.41,11.23,11.56,11.56,7.30,1.18,125.00,105.3,0.00,14.60,1612.00,N
Jan-85,82500.00,302.852,1188.90,4.60,8.74,7.83,11.22,11.70,11.69,7.30,1.15,265.00,105.5,0.19,15.56,1711.00,N
Feb-85,82000.00,299.833,1211.60,4.60,8.74,8.19,10.93,11.29,11.32,7.20,1.13,131.00,106,0.47,15.72,1632.00,N
Mar-85,84200.00,303.205,1286.10,4.60,8.74,8.66,11.52,11.86,11.82,7.20,1.16,339.00,106.4,0.38,15.36,1800.00,N
Apr-85,85600.00,324.883,1284.00,3.70,8.83,8.15,11.28,11.66,11.65,7.30,1.20,196.00,106.9,0.47,15.52,1821.00,N
May-85,80100.00,316.395,1266.80,3.70,8.83,7.75,10.81,11.27,11.37,7.20,1.22,274.00,107.3,0.37,15.56,1680.00,N
Jun-85,86300.00,316.298,1258.10,3.70,7.64,7.02,9.50,10.05,10.40,7.40,1.23,147.00,107.6,0.28,15.09,1676.00,N
Jul-85,82100.00,317.202,1315.40,4.30,8.12,6.87,9.58,10.19,10.44,7.40,1.23,189.00,107.8,0.19,15.50,1684.00,N
Aug-85,83300.00,330.131,1335.50,4.30,8.26,7.27,9.95,10.51,10.62,7.10,1.22,192.00,108,0.19,16.91,1743.00,N
Sep-85,84700.00,323.764,1347.50,4.30,7.80,7.11,9.71,10.24,10.46,7.10,1.21,205.00,108.3,0.28,19.10,1676.00,N
Oct-85,85400.00,326.093,1334.00,4.20,8.26,7.03,9.69,10.29,10.55,7.10,1.20,188.00,108.7,0.37,14.19,1834.00,N
Nov-85,87200.00,325.548,1328.60,4.20,8.32,7.20,9.45,9.98,10.24,7.00,1.20,210.00,109,0.28,14.62,1698.00,N
Dec-85,87900.00,321.985,1374.30,4.20,8.54,7.26,9.14,9.69,9.94,7.00,1.20,166.00,109.3,0.28,15.71,1942.00,N
Jan-86,86600.00,345.561,1472.10,4.10,13.46,7.10,8.51,9.04,9.28,6.70,1.19,123.00,109.6,0.27,16.06,1972.00,N
Feb-86,89700.00,339.053,1546.70,4.10,8.09,7.00,8.50,9.02,9.28,7.20,1.12,115.00,109.3,-0.27,15.37,1848.00,N
Mar-86,88700.00,346.095,1571.00,4.10,7.95,6.97,7.76,7.99,8.16,7.20,0.98,87.00,108.8,-0.46,14.16,1876.00,N
Apr-86,92500.00,340.716,1709.10,3.70,7.49,6.33,7.18,7.37,7.47,7.10,0.90,187.00,108.6,-0.18,15.85,1933.00,N
May-86,92100.00,342.325,1818.60,3.70,7.13,6.11,7.20,7.45,7.54,7.20,0.93,127.00,108.9,0.28,16.30,1854.00,N
Jun-86,91200.00,342.798,1784.00,3.70,6.84,6.36,8.05,8.32,7.91,7.20,0.96,-93.00,109.5,0.55,15.92,1847.00,N
