date,median_house,gold_price,dow_open,gdp,fed_rate,13_wk,5_yr,10_yr,30_yr,unemployment,gas_price,earnings_chg,cpi,inflation,cars_sold,housing_starts,recession
Dec-94,"$135,000 ",383.1,3908.1,4.1,5.49,5.57,7.773,7.883,7.994,5.5,1.203,295,156.3,0,15.584,1455,N
Jan-95,"$127,900 ",383.25,3739.2,3.5,4.94,5.55,7.835,7.822,7.882,5.6,1.19,337,157.1,0.4,14.801,1407,N
Feb-95,"$135,000 ",374.9,3834.4,3.5,5.25,5.82,7.476,7.548,7.676,5.4,1.181,194,157.6,0.4,14.861,1316,N
Mar-95,"$130,000 ",376.4,3843.9,3.5,5.56,5.76,7.065,7.232,7.47,5.4,1.173,211,158,0.33,15.256,1249,N
Apr-95,"$134,000 ",392,4011.1,2.4,6.3,5.69,7.078,7.203,7.443,5.8,1.197,163,158.3,0.33,14.378,1267,N
May-95,"$133,900 ",389.75,4157.7,2.4,6.1,5.7,6.877,7.059,7.338,5.6,1.256,-20,158.5,0.2,14.806,1314,N
Jun-95,"$133,700 ",384.3,4321.3,2.4,6.04,5.62,6.074,6.294,6.662,5.6,1.281,237,158.9,0.2,15.407,1281,N
Jul-95,"$131,000 ",387.05,4465.1,2.7,6.11,5.42,5.963,6.199,6.628,5.7,1.252,93,159.2,0,14.7,1461,N
Aug-95,"$134,900 ",383.35,4556.1,2.7,5.55,5.42,6.162,6.433,6.855,5.7,1.222,256,159.7,0.26,15.368,1416,N
Sep-95,"$130,000 ",382.35,4708.5,2.7,5.72,5.28,6.073,6.29,6.652,5.6,1.206,239,160,0.2,15.338,1369,N
Oct-95,"$135,200 ",384,4610.6,2.2,6.2,5.27,6,6.161,6.484,5.5,1.185,157,160.3,0.33,14.861,1369,N
Nov-95,"$137,000 ",382.65,4789.1,2.2,5.76,5.34,5.816,6.016,6.335,5.6,1.161,144,160.5,-0.07,15.38,1452,N
Dec-95,"$138,600 ",387.8,4755.5,2.2,5.56,5.32,5.509,5.733,6.125,5.6,1.16,146,160.5,-0.07,16.262,1431,N
Jan-96,"$131,900 ",387,5074.5,2.6,4.73,4.94,5.384,5.583,5.953,5.6,1.186,-5,161.4,0.59,14.812,1467,N
Feb-96,"$139,400 ",405.55,5117.1,2.6,5.27,4.91,5.243,5.593,6.042,5.5,1.181,421,162.2,0.32,15.587,1491,N
Mar-96,"$137,000 ",400.65,5395.3,2.6,5.81,4.86,5.639,6.034,6.423,5.5,1.219,257,162.8,0.52,16.044,1424,N
Apr-96,"$140,000 ",396.35,5485.6,4,5.53,4.99,6.071,6.312,6.661,5.6,1.305,167,162.9,0.39,15.466,1516,N
May-96,"$136,500 ",391.3,5587.1,4,5.41,5,6.435,6.689,6.921,5.6,1.378,328,163,0.19,15.993,1504,N
Jun-96,"$140,000 ",390.55,5569.1,4,5.31,5.05,6.656,6.874,7.022,5.3,1.354,282,163.1,0.06,15.256,1467,N
Jul-96,"$144,200 ",382,5643.2,4.1,7.8,5.04,6.477,6.724,6.909,5.5,1.328,242,163.4,0.19,15.074,1472,N
Aug-96,"$137,000 ",385.3,5654.6,4.1,6.29,5.16,6.543,6.772,6.955,5.1,1.298,187,164,0.19,15.486,1557,N
Sep-96,"$139,000 ",386.45,5528.9,4.1,5.28,5.19,6.792,6.989,7.152,5.2,1.293,211,164.6,0.32,15.534,1475,N
Oct-96,"$143,800 ",379,5616.2,4.4,5.53,5.01,6.456,6.703,6.923,5.2,1.287,256,165.1,0.32,15.308,1392,N
Nov-96,"$143,500 ",379.5,5882.2,4.4,5.19,5.01,6.037,6.307,6.621,5.4,1.308,295,165.4,0.19,15.712,1489,N
Dec-96,"$144,900 ",371.3,6029.4,4.4,5.44,5,5.846,6.056,6.368,5.4,1.318,183,165.7,0,15.183,1370,N
Jan-97,"$145,000 ",369.25,6521.7,4.3,6.26,5.05,6.199,6.407,6.632,5.3,1.318,220,166.2,0.32,15.682,1355,N
Feb-97,"$143,000 ",345.5,6448.3,4.3,5.37,5.01,6.242,6.489,6.781,5.2,1.312,310,166.9,0.31,15.271,1486,N
Mar-97,"$148,000 ",358.6,6813.1,4.3,5.5,5.09,6.406,6.579,6.827,5.2,1.293,317,167.3,0.25,15.816,1457,N
Apr-97,"$150,000 ",348.15,6877.7,4.3,6.18,5.18,6.744,6.898,7.098,5.1,1.288,297,167.1,0.12,15.058,1492,N
May-97,"$141,000 ",340.15,6583.5,4.3,5.73,5.1,6.558,6.698,6.946,4.9,1.284,261,166.8,-0.06,15.088,1442,N
Jun-97,"$145,000 ",345.6,7009,4.3,5.58,4.81,6.485,6.642,6.898,5,1.286,268,167,0.12,14.524,1494,N
Jul-97,"$145,900 ",334.55,7331,4.7,6.24,5.11,6.383,6.498,6.787,4.9,1.263,294,167.6,0.12,15.568,1437,N
Aug-97,"$144,000 ",326.35,7672.8,4.7,5.65,5.08,5.883,5.992,6.279,4.8,1.31,-20,167.8,0.19,16.148,1390,N
Sep-97,"$146,300 ",325.35,8222.6,4.7,5.52,5.09,6.25,6.356,6.623,4.9,1.334,495,168.4,0.25,15.096,1546,N
Oct-97,"$141,500 ",332.1,7651,4.5,5.65,4.96,5.963,6.081,6.379,4.7,1.3,346,168.7,0.25,15.431,1520,N
Nov-97,"$145,000 ",311.4,7945.3,4.5,5.56,5.08,5.757,5.877,6.189,4.6,1.271,306,168.5,-0.06,15.825,1510,N
Dec-97,"$145,900 ",296.8,7443.1,4.5,5.92,5.07,5.823,5.851,6.03,4.7,1.236,313,168.4,-0.12,16.474,1566,N
Jan-98,"$148,000 ",290.2,7823.6,4.9,5.84,5.2,5.705,5.731,5.92,4.6,1.186,264,168.8,0.19,14.789,1525,N
Feb-98,"$156,000 ",304.85,7908.3,4.9,5.48,5.06,5.399,5.528,5.816,4.6,1.137,201,169.1,0.19,15.232,1584,N
Mar-98,"$152,700 ",297.4,7987.5,4.9,5.57,5.18,5.602,5.628,5.942,4.7,1.097,150,169.3,0.19,15.405,1567,N
Apr-98,"$148,000 ",301,8528.8,4.1,5.72,4.99,5.609,5.641,5.929,4.3,1.106,279,169.5,0.18,15.923,1540,N
May-98,"$153,200 ",310.7,8818.5,4.1,5.46,4.86,5.619,5.642,5.922,4.4,1.146,402,169.4,0.18,17.057,1536,N
Jun-98,"$148,000 ",293.6,9106.5,4.1,5.79,4.88,5.514,5.526,5.772,4.5,1.148,232,169.6,0.12,16.771,1641,N
Jul-98,"$149,900 ",296.3,8907.9,4.1,6.35,4.96,5.469,5.45,5.632,4.5,1.134,126,169.9,0.12,14.668,1698,N
Aug-98,"$154,900 ",288.85,9011.6,4.1,5.63,4.95,5.484,5.474,5.705,4.5,1.108,338,170.5,0.12,14.796,1614,N
Sep-98,"$155,000 ",273.4,8868.1,4.1,5.75,4.8,4.869,5.02,5.307,4.6,1.091,213,170.6,0.12,16.313,1582,N
Oct-98,"$154,500 ",293.85,7583.1,4.9,5.73,4.23,4.126,4.326,4.908,4.5,1.099,204,171.3,0.24,17.131,1715,N
Nov-98,"$151,000 ",292.3,7749.4,4.9,5.35,4.23,4.257,4.626,5.179,4.4,1.086,275,171.2,0,16.118,1660,N
Dec-98,"$152,500 ",294.7,8645.7,4.9,4.82,4.4,4.434,4.678,5.058,4.4,1.046,364,171.2,-0.06,17.409,1792,N
Jan-99,"$153,100 ",287.8,9039.6,4.8,4.07,4.35,4.517,4.638,5.066,4.3,1.031,106,171.4,0.24,16.593,1748,N
Feb-99,"$160,000 ",285.4,9212.8,4.8,4.86,4.38,4.572,4.673,5.102,4.4,1.014,418,171.6,0.12,17.097,1670,N
Mar-99,"$157,300 ",287.05,9405.4,4.8,5.1,4.55,5.205,5.285,5.589,4.2,1.048,108,171.9,0.3,16.832,1710,N
Apr-99,"$159,900 ",279.45,9315.3,4.7,5.41,4.37,5.071,5.208,5.612,4.3,1.232,371,172.8,0.73,16.929,1553,N
May-99,"$154,400 ",286.6,9825.3,4.7,5.03,4.43,5.226,5.363,5.68,4.2,1.233,212,172.8,0,17.564,1611,N
Jun-99,"$159,300 ",268.6,10788.8,4.7,4.78,4.53,5.623,5.649,5.849,4.3,1.204,277,173.1,0,17.346,1559,N
Jul-99,"$158,200 ",261,10549.1,4.7,5.76,4.64,5.687,5.823,6.001,4.3,1.244,321,173.4,0.3,17.688,1669,N
Aug-99,"$154,800 ",255.6,10972.4,4.7,5.07,4.62,5.785,5.898,6.099,4.2,1.309,156,174.1,0.24,17.641,1648,N
Sep-99,"$163,200 ",254.8,10654.8,4.7,5.41,4.83,5.861,5.966,6.07,4.2,1.334,205,174.8,0.48,17.662,1635,N
Oct-99,"$161,100 ",299,10828.4,4.8,5.26,4.73,5.804,5.923,6.086,4.1,1.329,409,175.5,0.18,17.684,1608,N
Nov-99,"$172,000 ",299.1,10335.7,4.8,5.38,4.97,5.966,6.036,6.161,4.1,1.319,289,175.5,0.06,17.62,1648,N
Dec-99,"$164,800 ",291.35,10730.8,4.8,5.71,5.15,6.148,6.224,6.321,4,1.353,307,175.5,0,18.322,1708,N
Jan-00,"$163,500 ",290.25,10876.5,4.2,3.99,5.23,6.411,6.498,6.537,4,1.356,234,176.2,0.3,18.635,1636,N
Feb-00,"$162,400 ",283.3,11501.8,4.2,5.79,5.56,6.653,6.63,6.473,4.1,1.422,116,177.6,0.59,19.401,1737,N
Mar-00,"$165,100 ",293.65,10937.7,4.2,5.78,5.61,6.585,6.388,6.124,4,1.594,473,178.5,0.82,18.343,1604,N
Apr-00,"$162,600 ",276.75,10128.1,5.3,6.17,5.71,6.3,6.002,5.827,3.8,1.561,291,178.5,0.06,17.939,1626,N
May-00,"$164,700 ",275.05,10863.3,5.3,6.17,5.67,6.561,6.227,5.969,4,1.552,218,178.4,0.12,17.943,1575,N
Jun-00,"$160,100 ",272.25,10749.4,5.3,6.65,5.43,6.509,6.272,6.012,4,1.666,-39,179,0.52,17.596,1559,N
Jul-00,"$169,000 ",288.15,10532.3,4.1,6.86,5.71,6.19,6.035,5.898,4,1.642,168,179.8,0.23,17.316,1463,N
Aug-00,"$166,600 ",276.75,10450.4,4.1,6.51,6.07,6.129,6.02,5.774,4.1,1.559,-7,179.9,0,17.531,1541,N
Sep-00,"$171,500 ",277,10523.8,4.1,6.52,6.11,5.966,5.716,5.67,3.9,1.635,124,180.7,0.52,18.654,1507,N
Oct-00,"$176,300 ",273.65,11219.5,3,6.6,6.03,5.833,5.791,5.869,3.9,1.613,1,181.2,0.17,17.514,1549,N
Nov-00,"$174,700 ",264.5,10659.1,3,6.61,6.17,5.782,5.74,5.773,3.9,1.608,205,181.5,0.06,16.634,1551,N
Dec-00,"$162,000 ",269.1,10966.2,3,6.6,6.05,5.45,5.493,5.627,3.9,1.544,152,181.3,-0.06,16.222,1532,N
Jan-01,"$171,300 ",274.45,10416.8,2.3,5.41,5.71,4.94,5.075,5.433,4.2,1.525,-10,182.2,0.63,17.652,1600,N
Feb-01,"$169,100 ",264.5,10790.9,2.3,5.57,4.83,4.73,5.082,5.48,4.2,1.538,92,182.8,0.4,17.826,1625,N
Mar-01,"$166,300 ",266.7,10884.8,2.3,5.59,4.7,4.621,4.86,5.287,4.3,1.503,-43,183.7,0.23,17.248,1590,Y
Apr-01,"$175,200 ",257.7,10493.2,1.1,5.29,4.17,4.506,4.886,5.441,4.4,1.617,-286,184.2,0.4,16.872,1649,Y
May-01,"$175,300 ",263.15,9877.16,1.1,4.61,3.77,4.865,5.326,5.779,4.3,1.812,-49,184.6,0.45,16.876,1605,Y
Jun-01,"$179,400 ",267.5,10734,1.1,4.14,3.53,4.89,5.366,5.754,4.5,1.731,-114,185.3,0.17,17.464,1636,Y
Jul-01,"$175,000 ",270.6,10913.6,0.5,3.95,3.63,4.936,5.408,5.75,4.6,1.565,-125,185,-0.28,16.463,1670,Y
Aug-01,"$173,700 ",265.9,10505,0.5,3.79,3.45,4.528,5.054,5.524,4.9,1.509,-144,185.1,0,16.348,1567,Y
Sep-01,"$166,400 ",273,10527.4,0.5,3.66,3.28,4.393,4.848,5.385,5,1.609,-252,185.1,0.45,16.365,1562,Y
Oct-01,"$171,300 ",293.1,9946.98,0.2,3.02,2.31,3.769,4.567,5.415,5.3,1.442,-323,185,-0.34,22.055,1540,Y
Nov-01,"$168,100 ",278.75,8845.97,0.2,2.61,1.99,3.513,4.217,4.812,5.5,1.324,-310,185,-0.17,18.031,1602,Y
Dec-01,"$180,200 ",275.5,9087.45,0.2,2.06,1.73,4.041,4.735,5.267,5.7,1.2,-161,184.2,-0.39,16.465,1568,N
Jan-02,"$187,100 ",276.5,9848.93,1.3,1.52,1.7,4.363,5.066,5.494,5.7,1.209,-129,184.9,0.23,16.523,1698,N
Feb-02,"$191,100 ",282.3,10021.7,1.3,1.77,1.73,4.392,5.041,5.439,5.7,1.21,-116,186.1,0.4,17.304,1829,N
Mar-02,"$183,400 ",296.85,9923.04,1.3,1.78,1.73,4.209,4.891,5.429,5.7,1.324,-20,187,0.56,17.109,1642,N
Apr-02,"$187,100 ",301.4,10111,1.3,1.88,1.75,4.787,5.39,5.805,5.9,1.493,-96,187.8,0.56,17.667,1592,N
May-02,"$181,000 ",308.2,10402.1,1.3,1.88,1.73,4.398,5.083,5.587,5.8,1.508,11,187.7,0,16.198,1764,N
Jun-02,"$190,600 ",326.6,9944.9,1.3,1.79,1.702,4.4,5.078,5.637,5.8,1.489,48,187.8,0.06,16.953,1717,N
Jul-02,"$175,600 ",318.5,9923.94,2.2,1.83,1.657,4.032,4.805,5.508,5.8,1.496,-91,188.3,0.11,18.144,1655,N
Aug-02,"$178,900 ",304.65,9239.25,2.2,1.79,1.667,3.428,4.445,5.311,5.7,1.508,-1,189.3,0.33,18.449,1633,N
Sep-02,"$177,500 ",312.8,8732.58,2.2,1.81,1.632,3.114,4.054,4.881,5.7,1.507,-79,189.5,0.17,16.665,1804,N
Oct-02,"$189,200 ",323.7,8659.27,2.1,1.85,1.532,2.661,3.684,4.706,5.7,1.535,119,189.9,0.17,16.26,1648,N
Nov-02,"$181,200 ",316.9,7593.04,2.1,1.74,1.412,2.758,3.909,5.003,5.9,1.534,-11,190.1,0,16.52,1753,N
Dec-02,"$197,600 ",319.05,8395.64,2.1,1.23,1.212,3.401,4.35,5.147,6,1.477,-144,189.6,-0.22,17.866,1788,N
Jan-03,"$181,700 ",347.2,8902.95,1.8,1.16,1.187,2.794,3.875,4.826,5.8,1.557,108,190.5,0.44,16.706,1853,N
Feb-03,"$187,000 ",367.5,8342.38,1.8,1.33,1.15,2.985,4.003,4.87,5.9,1.686,-135,191.7,0.77,16.114,1629,N
Mar-03,"$185,100 ",347.45,8053.74,1.8,1.33,1.175,2.686,3.711,4.688,5.9,1.791,-215,193,0.6,16.466,1726,N
Apr-03,"$189,500 ",334.85,7890.24,2,1.29,1.097,2.717,3.804,4.816,6,1.704,-52,192.6,-0.22,16.754,1643,N
May-03,"$195,500 ",336.75,7992.83,2,1.3,1.097,2.733,3.832,4.762,6.1,1.587,16,192.7,-0.16,16.471,1751,N
Jun-03,"$187,900 ",361.4,8478.48,2,1.28,1.087,2.337,3.408,4.405,6.3,1.558,-1,192.8,0.11,17.014,1867,N
Jul-03,"$190,200 ",346,8851.45,3.3,1.11,0.882,2.401,3.507,4.55,6.2,1.567,-2,193.5,0.11,17.113,1897,N
Aug-03,"$190,500 ",354.75,8983.66,3.3,1,0.93,3.395,4.585,5.484,6.1,1.671,-40,194.3,0.38,18.262,1833,N
Sep-03,"$192,000 ",375.6,9232.68,3.3,1.01,0.958,3.564,4.561,5.281,6.1,1.771,112,195,0.33,17.287,1939,N
Oct-03,"$194,100 ",388,9416.67,4.3,1.11,0.91,2.836,3.949,4.888,6,1.646,194,195.4,-0.11,16.49,1967,N
Nov-03,"$207,100 ",386.25,9276.8,4.3,1.03,0.931,3.273,4.326,5.155,5.8,1.578,17,195.1,-0.27,17.563,2083,N
Dec-03,"$196,000 ",398.35,9802.46,4.3,1.03,0.912,3.383,4.343,5.131,5.7,1.538,115,194.9,-0.11,17.357,2057,N
Jan-04,"$209,500 ",416.25,9785.35,4.3,0.94,0.907,3.242,4.272,5.093,5.7,1.635,182,195.9,0.49,16.694,1911,N
Feb-04,"$219,600 ",399.75,10452.7,4.3,1.03,0.901,3.176,4.166,4.99,5.6,1.715,57,196.8,0.54,17.032,1846,N
Mar-04,"$209,600 ",395.85,10487.8,4.3,1.04,0.932,2.957,3.986,4.848,5.8,1.809,312,198.6,0.64,17.246,1998,N
Apr-04,"$222,300 ",423.7,10582.2,4.2,1.03,0.922,2.781,3.837,4.779,5.6,1.875,270,199.4,0.32,16.9,2003,N
May-04,"$211,700 ",388.5,10357.5,4.2,1.03,0.954,3.652,4.532,5.306,5.6,2.05,284,199.9,0.59,18.187,1981,N
Jun-04,"$215,700 ",393.25,10227.3,4.2,1.02,1.054,3.814,4.679,5.371,5.6,2.083,97,201.1,0.32,16.174,1828,N
Jul-04,"$212,400 ",395.8,10187.2,3.4,1.4,1.27,3.795,4.602,5.306,5.5,1.982,57,201,-0.16,17.304,2002,N
Aug-04,"$218,100 ",391.4,10434,3.4,1.29,1.4,3.641,4.432,5.174,5.4,1.941,91,201,0.05,17.158,2024,N
Sep-04,"$211,600 ",407.25,10138.5,3.4,1.53,1.562,3.276,4.094,4.91,5.4,1.934,157,201.2,0.21,17.876,1905,N
Oct-04,"$229,200 ",415.65,10170.1,3.3,1.86,1.668,3.411,4.162,4.922,5.5,2.072,354,202.5,0.53,17.514,2072,N
Nov-04,"$224,500 ",425.55,10082,3.3,1.83,1.87,3.309,4.05,4.813,5.4,2.053,55,202.6,0.05,17.362,1782,N
Dec-04,"$229,600 ",453.4,10028.7,3.3,2.04,2.172,3.674,4.338,5.004,5.4,1.926,123,201.9,-0.37,18.102,2042,N
Jan-05,"$223,100 ",435.6,10425.8,3.9,1.97,2.199,3.652,4.257,4.856,5.3,1.866,147,202.6,0.21,16.888,2144,N
Feb-05,"$237,300 ",422.15,10783.8,3.9,2.4,2.457,3.7,4.129,4.573,5.4,1.96,259,203.6,0.58,16.887,2207,N
Mar-05,"$229,300 ",435.45,10489.7,3.9,2.39,2.697,3.99,4.363,4.709,5.2,2.107,122,206,0.78,17.417,1864,N
Apr-05,"$236,300 ",427.5,10769,3.6,2.83,2.727,4.169,4.488,4.754,5.2,2.325,364,206.9,0.67,17.754,2061,N
May-05,"$228,300 ",435.7,10504.6,3.6,2.97,2.837,3.893,4.192,4.5,5.1,2.257,170,206.2,-0.1,17.414,2025,N
Jun-05,"$226,100 ",414.45,10192,3.6,3.02,2.907,3.707,3.97,4.308,5,2.218,251,206.2,0.05,18.483,2068,N
Jul-05,"$229,200 ",437.1,10462.9,3.5,3.36,3.06,3.735,3.944,4.208,5,2.357,357,207.9,0.46,21.129,2054,N
Aug-05,"$240,100 ",429,10273.6,3.5,3.3,3.335,4.139,4.3,4.491,4.9,2.548,203,208.7,0.51,17.419,2095,N
Sep-05,"$240,400 ",433.25,10641.8,3.5,3.57,3.428,3.894,4.043,4.283,5,2.969,66,210.8,1.22,16.928,2151,N
Oct-05,"$243,900 ",473.25,10481.4,3.1,3.93,3.475,4.184,4.32,4.558,5,2.83,90,211.5,0.2,15.336,2065,N
Nov-05,"$237,900 ",470.75,10569.5,3.1,3.99,3.865,4.432,4.545,4.742,5,2.387,339,210,-0.8,16.524,2147,N
Dec-05,"$238,600 ",495.65,10437.5,3.1,4.03,3.852,4.404,4.476,4.683,4.9,2.23,156,209,-0.4,17.174,1994,N
Jan-06,"$244,900 ",513,10806,3.4,4.09,4.025,4.385,4.424,4.587,4.7,2.359,278,211,0.76,18.081,2273,N
Feb-06,"$250,800 ",568.75,10718.3,3.4,4.47,4.352,4.461,4.529,4.695,4.8,2.354,307,211.6,0.2,17.072,2119,N
Mar-06,"$238,800 ",556,10862.1,3.4,4.52,4.497,4.604,4.561,4.53,4.7,2.444,310,212.8,0.55,16.959,1969,N
Apr-06,"$257,000 ",582,10993.2,3.1,5,4.515,4.842,4.884,4.928,4.7,2.801,158,214.7,0.85,17.129,1821,N
May-06,"$238,200 ",644,11113,3.1,4.84,4.65,4.92,5.059,5.155,4.6,2.993,40,215.7,0.5,16.729,1942,N
Jun-06,"$243,200 ",653,11367.8,3.1,5.02,4.722,5.05,5.137,5.238,4.6,2.963,81,216.7,0.2,16.901,1802,N
Jul-06,"$238,100 ",613.5,11169,2.4,5.05,4.885,5.112,5.155,5.201,4.7,3.046,196,217.5,0.3,17.655,1737,N
Aug-06,"$243,900 ",632.5,11149.3,2.4,5.27,4.935,4.92,5.002,5.082,4.7,3.033,175,218.1,0.2,16.459,1650,N
Sep-06,"$226,700 ",623.5,11184.8,2.4,5.25,4.905,4.683,4.724,4.869,4.5,2.637,147,216.3,-0.49,16.975,1720,N
Oct-06,"$250,400 ",599.25,11382.8,2.6,5.34,4.775,4.601,4.653,4.784,4.4,2.319,10,215.2,-0.54,16.866,1491,N
Nov-06,"$240,100 ",603.75,11679,2.6,5.23,4.94,4.572,4.61,4.72,4.5,2.287,212,214.8,-0.15,16.657,1570,N
Dec-06,"$244,700 ",646.7,12080.2,2.6,5.27,4.89,4.461,4.479,4.578,4.4,2.38,186,215.2,0.15,17.107,1649,N
Jan-07,"$254,400 ",632,12221,1.5,5.17,4.92,4.648,4.658,4.766,4.6,2.321,225,215.813,0.31,16.896,1409,N
Feb-07,"$250,800 ",650.5,12459.5,1.5,5.29,4.975,4.807,4.814,4.913,4.5,2.333,80,216.651,0.54,17.169,1480,N
Mar-07,"$262,600 ",664.2,12617.2,1.5,5.31,4.98,4.463,4.523,4.648,4.4,2.639,237,218.334,0.91,16.436,1495,N
Apr-07,"$242,500 ",661.75,12265.6,1.8,5.3,4.89,4.528,4.638,4.836,4.5,2.909,50,219.501,0.65,16.617,1490,N
May-07,"$245,000 ",677,12354.5,1.8,5.26,4.765,4.503,4.618,4.805,4.4,3.176,152,220.591,0.61,16.661,1415,N
Jun-07,"$235,500 ",659.1,13062.8,1.8,5.23,4.62,4.859,4.898,5.019,4.6,3.1,76,221.579,0.19,16.179,1448,N
Jul-07,"$246,200 ",650.5,13628.7,2.2,5.31,4.715,4.921,5.031,5.133,4.7,3.013,-33,221.945,-0.03,15.834,1354,N
Aug-07,"$236,500 ",665.5,13409.6,2.2,5.3,4.77,4.549,4.733,4.902,4.6,2.833,-23,221.559,-0.18,16.38,1330,N
Sep-07,"$240,300 ",672,13211.1,2.2,4.96,4.125,4.206,4.514,4.816,4.7,2.839,82,221.436,0.28,16.533,1183,N
Oct-07,"$234,300 ",743,13358.4,2,4.92,3.81,4.229,4.579,4.831,4.7,2.843,76,221.951,0.21,16.456,1264,N
Nov-07,"$249,100 ",789.5,13895.7,2,4.59,3.8,4.149,4.455,4.727,4.7,3.118,109,223.356,0.59,16.354,1197,N
Dec-07,"$227,700 ",783.5,13924.2,2,4.66,3.09,3.385,3.944,4.376,5,3.069,110,223.425,-0.07,16.03,1037,Y
Jan-08,"$232,400 ",833.75,13368.2,1.1,3.06,3.265,3.441,4.033,4.451,5,3.096,13,224.325,0.5,15.706,1084,Y
Feb-08,"$245,300 ",923.25,13261.8,1.1,3.12,1.96,2.831,3.652,4.352,4.9,3.083,-82,225.213,0.29,15.492,1103,Y
Mar-08,"$229,300 ",971.5,12638.2,1.1,3.01,1.835,2.507,3.562,4.447,5.1,3.307,-48,226.926,0.87,15.116,1005,Y
Apr-08,"$246,400 ",933.5,12264.4,1.1,2.38,1.38,2.542,3.486,4.348,5,3.491,-236,228.133,0.61,14.602,1013,Y
May-08,"$229,300 ",871,12266.6,1.1,2.16,1.35,3.045,3.751,4.486,5.4,3.813,-184,230.089,0.84,14.697,973,Y
Jun-08,"$234,300 ",885.75,12818.3,1.1,1.98,1.84,3.796,4.025,4.705,5.6,4.115,-166,232.649,1.01,14.377,1046,Y
Jul-08,"$237,300 ",930.25,12637.7,0,2.11,1.83,3.295,3.942,4.501,5.8,4.142,-198,234.545,0.53,13.003,923,Y
Aug-08,"$221,000 ",918,11344.6,0,2.04,1.63,3.216,3.942,4.572,6.1,3.838,-279,233.788,-0.4,14.119,844,Y
Sep-08,"$225,200 ",833,11379.9,0,1.94,1.695,3.122,3.847,4.442,6.1,3.749,-460,232.841,-0.14,12.962,820,Y
Oct-08,"$213,200 ",884.5,11545.6,-2.8,1.15,0.75,2.888,3.748,4.237,6.5,3.225,-481,230.837,-1.01,10.933,777,Y
Nov-08,"$221,600 ",730.75,10847.4,-2.8,0.22,0.44,2.775,3.937,4.374,6.8,2.208,-727,227.236,-1.92,10.525,652,Y
Dec-08,"$229,600 ",814.5,9326.04,-2.8,0.52,0.02,1.87,2.883,3.385,7.3,1.742,-704,225.091,-1.03,10.383,560,Y
Jan-09,"$208,600 ",869.75,8826.89,-3.3,0.14,0.095,1.507,2.203,2.657,7.8,1.838,-783,225.436,0.44,9.786,490,Y
Feb-09,"$209,700 ",919.5,8772.25,-3.3,0.23,0.21,1.844,2.833,3.59,8.3,1.979,-742,226.754,0.5,9.223,582,Y
Mar-09,"$205,100 ",952,8000.62,-3.3,0.22,0.245,1.923,2.963,3.648,8.7,2,-803,227.309,0.24,9.748,505,Y
Apr-09,"$219,200 ",916.5,7056.48,-3.9,0.16,0.205,1.65,2.659,3.526,9,2.107,-694,227.84,0.25,9.38,478,Y
May-09,"$222,300 ",883.25,7606.13,-3.9,0.22,0.13,2.047,3.167,4.078,9.4,2.314,-344,228.136,0.29,10.176,540,Y
Jun-09,"$214,700 ",975.5,8167.41,-3.9,0.21,0.14,2.372,3.505,4.374,9.5,2.681,-465,229.93,0.86,10.149,585,Y
Jul-09,"$214,200 ",934.5,8501.53,-3,0.2,0.175,2.591,3.589,4.375,9.5,2.594,-341,230.154,-0.16,11.565,594,N
Aug-09,"$207,100 ",939,8447.53,-3,0.18,0.175,2.593,3.565,4.368,9.6,2.677,-184,230.883,0.22,14.754,586,N
Sep-09,"$216,600 ",955.5,9173.65,-3,0.15,0.145,2.38,3.399,4.189,9.8,2.626,-242,231.2,0.06,9.536,585,N
Oct-09,"$215,100 ",995.75,9492.32,0.2,0.11,0.095,2.293,3.29,4.031,10,2.613,-198,231.304,0.1,10.576,534,N
Nov-09,"$218,800 ",1040,9711.6,0.2,0.11,0.055,2.323,3.403,4.251,9.9,2.709,12,231.708,0.07,11.04,588,N
Dec-09,"$222,600 ",1175.75,9712.13,0.2,0.13,0.055,2.014,3.231,4.231,9.9,2.671,-269,231.462,-0.18,11.284,581,N
Jan-10,"$218,200 ",1087.5,10343.8,1.7,0.05,0.08,2.684,3.859,4.679,9.8,2.779,3,232.294,0.34,10.893,614,N
Feb-10,"$221,900 ",1078.5,10430.7,1.7,0.14,0.06,2.378,3.633,4.518,9.8,2.709,-92,232.382,0.02,10.315,604,N
Mar-10,"$224,800 ",1108.25,10069,1.7,0.14,0.125,2.303,3.617,4.559,9.9,2.829,180,233.188,0.41,11.772,636,N
Apr-10,"$208,300 ",1115.5,10326.1,2.8,0.17,0.15,2.574,3.859,4.744,9.9,2.906,237,233.615,0.17,11.454,687,N
May-10,"$230,500 ",1179.25,10857.3,2.8,0.2,0.155,2.455,3.695,4.549,9.6,2.915,534,234.13,0.08,12.03,583,N
Jun-10,"$219,500 ",1207.5,11009.6,2.8,0.2,0.155,2.057,3.259,4.182,9.4,2.783,-136,233.834,-0.1,11.598,536,N
Jul-10,"$212,100 ",1244,10133.9,3.2,0.17,0.17,1.785,2.929,3.878,9.4,2.783,-88,233.885,0.02,11.947,546,N
Aug-10,"$226,600 ",1169,9773.27,3.2,0.18,0.14,1.622,2.934,4.022,9.5,2.795,-5,234.15,0.14,12.014,599,N
Sep-10,"$228,000 ",1246,10468.8,3.2,0.19,0.135,1.346,2.491,3.542,9.5,2.754,-64,234.027,0.06,11.922,594,N
